steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
7000350	18347	94664.52511096	785.0	602.5	291.2806969993797	1400.0	570.0	4.069280620779378	0.6597050614594402
7100198	18519	95941.3366894722	696.0	600.0	219.04844720340344	1215.0	545.0	3.8760615902458424	0.6528645477764403
7200156	18703	97240.80820965767	983.5	850.0	367.7412284625034	1575.0	600.0	4.113619377630892	0.7925908807676711
7300046	18882	98558.48007774353	1027.5	872.5	526.5150098103145	2120.0	570.0	4.346426741475526	0.6922508406622678
7400573	19059	99847.52952122688	817.0	600.0	333.0015014981164	1405.0	540.0	3.7096186582742225	0.7637312437727686
7500293	19251	101128.70567584038	875.0	747.5	325.09827573964293	1435.0	545.0	5.055785941772726	0.7214315271085527
7600177	19457	102402.12526202202	712.5	600.0	252.2592361484951	1215.0	570.0	3.928547248891682	0.7758056989054793
7700950	19649	103686.42296385765	721.0	600.0	371.2052442158291	1405.0	385.0	4.8786764031849765	0.7679791168913682
7800282	19834	104993.77599835396	955.5	900.0	385.6412408789634	1435.0	545.0	4.10990603834004	0.7394341131020413
7900136	20016	106301.85076975822	1072.0	1187.5	399.5497465898333	1605.0	515.0	4.277840027240481	0.7378481357297987
8001178	20214	107599.29475188255	815.0	600.0	359.5599161938568	1575.0	550.0	4.431880804028184	0.6795379832675567
8100648	20400	108881.19826769829	1001.0	1142.5	384.12816148317535	1620.0	570.0	5.054363312930947	0.8669057111540807
8200827	20592	110145.01660943031	775.5	702.5	234.8102070467409	1205.0	525.0	4.679229826930431	0.7917111606351672
8301026	20773	111442.43342161179	784.0	590.0	343.1779583701598	1565.0	540.0	4.526438437779607	0.8360476416650737
8400080	20974	112686.95017933846	555.5	557.5	128.02885959379975	770.0	350.0	4.836702190636286	0.7276918161240448
8500084	21147	113968.43592977524	859.5	880.0	304.23355428939055	1375.0	475.0	5.271705092429565	0.796701862986453
8600254	21325	115237.18764543533	1055.0	1075.0	490.6571557049224	1630.0	515.0	4.250184017945803	0.87825610993307
8700053	21520	116495.70520853996	599.5	565.0	265.397500616214	1000.0	165.0	5.759335860658896	0.8797837576228517
8800053	21716	117772.2373919487	1031.0	897.5	554.2301968596723	2280.0	580.0	5.950293304112211	0.7717807363418896
8900570	21915	119060.01748371124	683.0	545.0	321.42218688544546	1270.0	320.0	4.699029166202218	0.8477587476433994
9000033	22096	120299.3453438282	822.0	705.0	281.8608797892243	1325.0	545.0	4.945788435808121	0.8122380548026963
9100082	22265	121561.49076724052	855.5	687.5	332.17674344976183	1515.0	575.0	4.27644085339261	0.7834259384162786
9200208	22441	122827.10474705696	973.0	1062.5	443.2593923301444	1630.0	315.0	4.666536578038709	0.6877451300365902
9300430	22609	124091.21849417686	930.5	895.0	358.49569964877776	1585.0	570.0	4.1803274377308375	0.8400705530925441
9400008	22758	125335.72276210785	1039.0	680.0	663.4832326442018	2490.0	520.0	3.9413552548494213	0.8142180934551523
9500087	22933	126599.08179736137	1199.5	1217.5	566.9384152327893	2430.0	540.0	4.4032923424083785	0.7592312011497628
9600619	23108	127881.78231024742	1039.5	1185.0	414.23590970471025	1600.0	540.0	4.18658497284442	0.7310864552672267
9700610	23293	129109.1412293911	747.5	585.0	455.27921835579826	2025.0	540.0	4.052081072445342	0.7981683101552576
9800579	23479	130338.91185331345	831.5	600.0	455.1132337732617	1830.0	515.0	4.326408808016222	0.7466546049006604
9900385	23657	131570.59119606018	1009.0	1047.5	413.9095446001591	1590.0	545.0	4.903320304904673	0.8155076918200829
10000000	23848	132791.20933771133	879.0	862.5	308.5251655501991	1405.0	570.0	4.981614892309885	0.8546075684426689
