steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
6800429	40947	97395.28176951408	377.8	377.0	33.36265377134539	424.0	313.0	5.233886329794316	1.1310920647434624
6900067	41222	98955.30301332474	346.3	389.5	97.98531636027013	426.0	170.0	5.85826361755655	1.0472991067135853
7000310	41513	100584.38017010689	373.4	399.0	59.91327065016564	431.0	255.0	4.440045634972241	1.1322481674790763
7100271	41807	102205.1214826107	388.1	396.0	35.53855496343216	431.0	321.0	4.334005591977541	1.3296614411421699
7200007	42080	103776.38152909279	343.5	383.0	72.67469374624919	419.0	219.0	4.176888643907286	1.0435669827662666
7300487	42361	105376.45591235161	409.5	408.5	32.5106820052186	474.0	361.0	3.3881934772900295	1.0525432167047863
7400052	42653	106834.74188995361	373.9	382.5	43.03861315402975	440.0	307.0	4.113458907538355	1.1093558322776376
7501256	42917	108294.62725067139	380.1	382.5	33.18115261543651	434.0	313.0	5.69303572379897	1.0915801847267792
7600136	43214	109684.67464971542	381.7	400.5	38.63806413370111	421.0	292.0	5.777362777097137	1.3082665536598534
7700434	43517	111110.04403686523	354.3	403.5	116.88460596293727	428.0	129.0	5.334925169548502	1.296701134597868
7800099	43811	112526.06492805481	375.2	389.0	44.89196909124046	421.0	277.0	4.314555829047851	1.1551407335317487
7900284	44110	113955.93461704254	439.4	412.5	120.24438078808969	770.0	322.0	4.11223059596026	1.0358738531798115
8000393	44412	115325.23652148247	377.5	360.5	64.23437985654999	543.0	322.0	5.983366799615453	1.2005745326501849
8100057	44704	116667.59145259857	329.9	374.5	102.76234719000924	417.0	134.0	5.740269762471783	1.0570196852390086
8200568	44996	118044.99549865723	321.9	370.5	127.66749346990755	428.0	67.0	5.781157772941233	1.2446870268190138
8300139	45285	119383.80246734619	362.2	367.0	35.81991997013208	403.0	286.0	5.651366018145949	1.1498832254536
8400562	45582	120739.54627847672	397.6	390.0	149.66198953345204	749.0	131.0	4.666550313477962	1.3384532695628555
8500333	45871	122103.92070508003	354.1	385.0	69.68093952676968	428.0	225.0	4.452957212532398	1.2182325164177235
8600028	46167	123465.64392495155	378.5	386.5	43.21072397758069	422.0	292.0	5.630586833690321	1.2658586250746076
8700030	46453	124859.58240294456	403.5	410.0	28.242009686123808	454.0	359.0	3.253876532001878	0.9874758551325588
8800381	46734	126254.12316894531	368.0	371.0	81.50255619713204	460.0	189.0	6.151044481258721	0.9604796954385515
8900215	47016	127618.62016010284	355.1	395.0	108.63031089177846	425.0	97.0	4.361048584960602	1.1738039553597475
9000034	47287	128956.00189948082	358.4	393.0	79.9558211347575	415.0	165.0	3.7718197725967157	1.1082823064592937
9100093	47560	130307.45320868492	368.2	367.0	32.01666232864798	419.0	327.0	5.170158080948421	1.0115476882661671
9200309	47836	131640.1722228527	346.3	382.0	120.9169136225367	427.0	19.0	6.2961204029334334	1.2489992332979654
9301020	48126	132977.02776813507	388.4	387.0	14.65302395791091	409.0	359.0	6.772578904873524	1.1531875952871684
9400123	48429	134285.720246315	407.4	408.5	43.828453467277775	484.0	341.0	3.423276868141734	1.1354245984951528
9500106	48708	135556.08777070045	322.7	335.5	87.34611865700985	439.0	176.0	5.734596055155431	1.03188995438691
9600097	49002	136849.71389770508	380.8	404.0	50.19694545819828	438.0	290.0	5.191794557606067	0.9980783044468539
9700107	49266	138148.28121376038	406.7	419.0	32.819540250012984	442.0	338.0	6.058237327947691	0.978746341762866
9800539	49546	139452.47914791107	392.4	402.5	37.668731506825836	428.0	309.0	6.724077272512159	1.069216113269365
9900431	49831	140715.8158414364	303.9	354.5	125.83008825837766	439.0	127.0	5.979941339181379	1.0195665338356368
10000000	50104	141977.57817530632	367.9	394.0	77.72236915243042	419.0	158.0	6.200957945910311	0.9077959341118631
