steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
7601650	3228	110888.68535494804	20.2	20.5	1.0327955589886444	21.0	18.0	1.4975544173987834	0.04947532036595791
7701686	3276	112351.11038208008	20.3	20.5	0.8232726023485646	21.0	19.0	1.509739164390391	0.04084087002856955
7801822	3324	113810.6432287693	19.8	20.0	0.7888106377466155	21.0	19.0	1.4777847717555617	0.0635681682831871
7901554	3370	115250.08251070976	19.5	20.0	1.2692955176439846	21.0	17.0	1.4645893224288438	0.057075263212691275
8001781	3418	116661.14923405647	20.2	20.0	0.7888106377466155	21.0	19.0	1.5099767472548422	0.04533538106470526
8101376	3466	117999.86380910873	18.0	20.0	6.110100926607787	21.0	1.0	1.4761487582973993	0.06465580208695063
8201517	3514	119307.89108490944	20.4	20.5	0.699205898780101	21.0	19.0	1.5454567452364119	0.07613287883928951
8300871	3561	120594.04983997345	20.2	20.0	0.6324555320336759	21.0	19.0	1.5376081722061372	0.05568989116063714
8401040	3608	121876.77794623375	20.0	20.0	1.1547005383792515	21.0	18.0	1.5183566993933344	0.061516345106690816
8501517	3656	123165.26663327217	12.8	20.0	12.804513093263466	20.0	-18.0	1.2834305329153253	0.06271345038928314
8601207	3705	124440.0650446415	20.4	21.0	0.8432740427115678	21.0	19.0	1.5067201252284654	0.053214917424510476
8700808	3753	125718.16341042519	18.3	19.5	5.143496432929215	21.0	4.0	1.5010068175418274	0.05777262889541487
8800122	3800	126992.57678413391	19.3	19.0	1.1595018087284057	21.0	18.0	1.521825414111355	0.07145749559136239
8901515	3848	128284.76714754105	18.8	20.0	3.521363372331802	21.0	9.0	1.5456572506928143	0.056167203623977854
9001975	3897	129584.48539733887	19.8	20.0	1.0327955589886444	21.0	18.0	1.4730297353931048	0.05034469951640139
9100555	3944	130840.21217775345	20.2	20.0	0.7888106377466155	21.0	19.0	1.48787009462032	0.0622161356113601
9200070	3993	132103.93767476082	19.7	19.5	1.2516655570345725	21.0	18.0	1.5414763413451955	0.05798856494525362
9300667	4041	133380.25285196304	17.1	19.5	7.563802688536442	21.0	-4.0	1.4589479504816123	0.06288185813504076
9401201	4089	134634.25804257393	19.9	20.0	1.1005049346146119	21.0	18.0	1.4977399233667574	0.04855031407265908
9500549	4138	135863.69870090485	20.1	20.5	1.1005049346146119	21.0	18.0	1.4952970505949137	0.06324743357438277
9601647	4187	137112.514169693	20.1	21.0	1.286683937707919	21.0	18.0	1.3992571429253282	0.052701545792253376
9700462	4236	138323.31770014763	20.1	20.5	1.1005049346146119	21.0	18.0	1.4874423351478545	0.07697304776396757
9801712	4283	139557.51258516312	20.0	20.0	1.1547005383792515	21.0	17.0	1.4966601016016972	0.04505424363454858
9901752	4332	140799.50871038437	19.0	20.0	2.3570226039551585	21.0	14.0	1.4576579656534752	0.048029971195834784
10000000	4378	142003.33376598358	20.2	20.5	1.0327955589886444	21.0	18.0	1.4309816905295596	0.04539363756204066
