steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
8301298	3369	101843.13087511063	18.7	19.0	2.0027758514399734	21.0	15.0	1.5513001188726152	0.021339785655321936
8401849	3415	103067.31321263313	19.3	19.5	1.1595018087284057	21.0	17.0	1.517306737221499	0.01618827100630632
8501286	3460	104283.6297955513	18.3	19.0	1.4181364924121764	20.0	16.0	1.4926655791075034	0.01861624542091351
8600792	3503	105491.38649177551	19.6	20.0	1.1737877907772674	21.0	17.0	1.5293176297030264	0.0205651735716443
8703186	3549	106736.32547688484	19.5	19.5	1.35400640077266	21.0	17.0	1.5730472433382379	0.024575414036935094
8801201	3594	107930.47451877594	19.3	20.0	1.8287822299126937	21.0	15.0	1.5677755242495837	0.014735828100635204
8900549	3639	109136.95355916023	19.5	19.5	0.8498365855987975	21.0	18.0	1.4945362874094967	0.01898449477274593
9000175	3685	110364.59496021271	19.4	20.0	1.3498971154211057	21.0	17.0	1.5348430852090245	0.019364902723839273
9101506	3731	111598.52644181252	19.6	20.0	1.07496769977314	21.0	17.0	1.5091507410185319	0.016227766908804828
9200978	3776	112813.17127013206	19.1	19.0	1.5238839267549946	21.0	16.0	1.5541202659864153	0.017678827215449857
9301079	3821	114034.17449140549	19.1	19.5	2.183269719175042	21.0	15.0	1.5324912829426984	0.025232906064162435
9400080	3865	115254.38888287544	18.7	18.5	1.4944341180973264	21.0	17.0	1.4676916183183797	0.01419099095695491
9501813	3910	116502.78253602982	19.0	18.5	1.1547005383792515	21.0	18.0	1.49570358567138	0.0218753432315371
9601801	3955	117731.03087902069	18.7	19.5	2.263232692902394	21.0	14.0	1.4581517396002863	0.01654258856406162
9700046	3999	118945.62932729721	18.2	19.0	2.043961295567452	21.0	15.0	1.4948447316727829	0.01648071196615007
9801450	4045	120192.64377140999	18.7	18.5	1.2516655570345725	20.0	17.0	1.5413442966112922	0.014775043019326042
9900984	4090	121398.81275439262	19.1	20.0	1.8529256146249728	21.0	15.0	1.4902377561721591	0.015352553260978835
10000000	4134	122602.8722448349	19.3	19.0	1.1595018087284057	21.0	18.0	1.4706190650414195	0.015419245053255422
