steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss
9100631	16722	117332.09351038933	5899.0	5185.0	1997.473125949105	9220.0	3580.0	10.927648781840125	0.5837244795483081
9200037	16869	118658.19086265564	8414.0	7985.0	3125.4908947769045	14030.0	4680.0	11.09019051269979	0.6765382926878494
9300428	17016	120005.01245307922	7970.0	8330.0	2252.31732518607	11680.0	4520.0	11.118355634848752	0.3965929829661173
9400872	17154	121357.83249044418	7657.0	6720.0	2586.2501812469727	13210.0	5100.0	11.626711798048456	0.5047543397315214
9500000	17292	122676.68436360359	5937.0	5840.0	1241.5765067937707	8160.0	3860.0	10.785413612220427	0.4792988945104168
9600056	17423	124005.38266611099	8939.0	8565.0	4059.407318535278	14850.0	3020.0	11.827885088095272	0.5942907306447418
9701202	17564	125347.14105772972	8532.0	7590.0	4206.06915989	17870.0	3780.0	10.920494477710422	0.6515150811910895
9800031	17692	126640.90859699249	6110.0	6080.0	1786.4738701948286	9380.0	3740.0	10.839984952688974	0.5942526650709082
9900485	17834	127964.43072795868	8489.0	7800.0	4029.0347617154052	15160.0	2780.0	11.916821954221087	0.49617728522431287
10000000	17975	129263.96519827843	7772.0	6435.0	4205.078411212381	14160.0	2890.0	11.179211458350268	0.4318326524565957
